Formula,Co,Ti,Zr,Cr,MaxFWHM,Group,Miedema_deltaH_inter,Miedema_deltaH_amor,Miedema_deltaH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant d electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg d valence electrons,frac s valence electrons,frac d valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,band center,HOMO_energy,LUMO_energy,Co_Ti_product,Ti_Zr_product,Zr_Cr_product,Group_Miedema_deltaH_inter_product,Miedema_deltaH_inter_Miedema_deltaH_amor_product,Miedema_deltaH_amor_Miedema_deltaH_ss_min_product,Miedema_deltaH_ss_min_Yang delta_product,Yang delta_Yang omega_product,Yang omega_APE mean_product,APE mean_Radii local mismatch_product,Radii local mismatch_Radii gamma_product,Radii gamma_Configuration entropy_product,Configuration entropy_Atomic weight mean_product,Atomic weight mean_Total weight_product,Total weight_Lambda entropy_product,Lambda entropy_Electronegativity delta_product,Electronegativity delta_Electronegativity local mismatch_product,Electronegativity local mismatch_VEC mean_product,VEC mean_Mixing enthalpy_product,Mixing enthalpy_Mean cohesive energy_product,Mean cohesive energy_Interant electrons_product,Interant electrons_Interant s electrons_product,Interant s electrons_Interant d electrons_product,Interant d electrons_Shear modulus mean_product,Shear modulus mean_Shear modulus delta_product,Shear modulus delta_Shear modulus local mismatch_product,Shear modulus local mismatch_Shear modulus strength model_product,Shear modulus strength model_mean AtomicWeight_product,mean AtomicWeight_mean Column_product,mean Column_mean Row_product,mean Row_range Number_product,range Number_mean Number_product,mean Number_range AtomicRadius_product,range AtomicRadius_mean AtomicRadius_product,mean AtomicRadius_range Electronegativity_product,range Electronegativity_mean Electronegativity_product,mean Electronegativity_avg s valence electrons_product,avg s valence electrons_avg d valence electrons_product,avg d valence electrons_frac s valence electrons_product,frac s valence electrons_frac d valence electrons_product,frac d valence electrons_mean simul. packing efficiency_product,mean simul. packing efficiency_mean abs simul. packing efficiency_product,mean abs simul. packing efficiency_dist from 1 clusters |APE| < 0.010_product,dist from 1 clusters |APE| < 0.010_dist from 3 clusters |APE| < 0.010_product,dist from 3 clusters |APE| < 0.010_dist from 5 clusters |APE| < 0.010_product,dist from 5 clusters |APE| < 0.010_band center_product,band center_HOMO_energy_product,HOMO_energy_LUMO_energy_product,Co_Ti_Zr_product,All_Miedema_product,Co_Ti_Zr_Cr_product,Yang delta_Yang omega_APE mean_product
Co0.107898374Ti0.180514107Zr0.711587519Cr0.0,0.107898374,0.180514107,0.711587519,0,0.408032701,3,-0.253835792,-0.164972618,-0.148406826,0.072919402,0.915429645,0.006843752,4.920048902,1.14752447,-0.006579665,79.91332451,79.91332451,-1.237421237,0.13752252,0.196963962,4.53949187,14.77322235,5.796589275,11,0,11,39.64061661,0.326491031,4.636383909,-0.036006219,79.91332451,4.53949187,4.711587519,18,35.34806721,0.2,1.501343209,0.55,1.427252068,2,2.53949187,0.440577945,0.559422055,0.006843752,0.013365522,0.0505236,0.054514678,0.081875349,3.589294322,-0.162391,-0.162391,0.019477179,0.128451586,0,-0.761507376,0.041875955,0.024483063,-0.010821737,0.066752582,0.006264974,0.033671596,5.645876511,-0.007550326,-0.525802877,6386.139434,-98.88644486,-0.170173287,0.02708698,0.894116304,67.06292276,85.63430224,63.76248202,0,0,436.0467827,12.94230579,1.513737763,-0.166938656,-2.877376693,362.7658869,21.38821324,84.80857534,636.2652098,7.069613442,0.300268642,0.825738765,0.784988637,2.854504136,5.07898374,1.11884411,0.246469019,0.003828546,9.15E-05,0.000675274,0.002754278,0.004463408,0.293874724,-0.582869094,0.026370837,0.013859717,-0.006214678,0,0.000456838
Co0.107025901Ti0.169618001Zr0.723356098Cr0.0,0.107025901,0.169618001,0.723356098,0,0.419708255,3,-0.25092553,-0.162006257,-0.144819972,0.07247486,0.899406408,0.005025174,4.826505934,1.147447196,-0.006438095,80.41391983,80.41391983,-1.225695601,0.137396563,0.194281983,4.535129505,14.72971962,5.813466623,11,0,11,39.5470687,0.326447726,4.584368615,-0.035877182,80.41391983,4.535129505,4.723356098,18,35.55553927,0.2,1.50315212,0.55,1.424484026,2,2.535129505,0.441001739,0.558998261,0.005025174,0.01360277,0.045915175,0.055632511,0.082120395,3.58955704,-0.162391,-0.162391,0.018153519,0.122694215,0,-0.752776591,0.040651506,0.023461742,-0.010495807,0.065184354,0.004519674,0.024254034,5.5381607,-0.007387374,-0.517712481,6466.398503,-98.56298781,-0.168406363,0.026693677,0.881093956,66.80118607,85.6307334,63.94813285,0,0,435.0177557,12.91005067,1.496556712,-0.164474229,-2.885024873,364.6875404,21.4210316,85.02040976,639.9997068,7.111107854,0.300630424,0.826733666,0.783466214,2.848968052,5.07025901,1.117996521,0.246519205,0.002809064,6.84E-05,0.000624574,0.002554376,0.004568564,0.294775841,-0.582911757,0.026370837,0.013131459,-0.00588715,0,0.000327563
Co0.106025366Ti0.159229074Zr0.73474556Cr0.0,0.106025366,0.159229074,0.73474556,0,0.436911069,3,-0.247626069,-0.158706349,-0.141032153,0.071989838,0.88396519,0.003247433,4.729640145,1.147371499,-0.006293447,80.89666062,80.89666062,-1.214356381,0.137183038,0.191432267,4.53012683,14.66669331,5.829872116,11,0,11,39.45074366,0.326225092,4.528041781,-0.035712544,80.89666062,4.53012683,4.73474556,18,35.75554691,0.2,1.504910566,0.55,1.421752057,2,2.53012683,0.441488743,0.558511257,0.003247433,0.013900842,0.037660441,0.059422669,0.080731742,3.589692239,-0.162391,-0.162391,0.016882321,0.116992855,0,-0.742878207,0.039299829,0.022382698,-0.010152882,0.063636511,0.002870618,0.015359192,5.426654305,-0.007220921,-0.509118814,6544.269699,-98.23737604,-0.166589098,0.02626126,0.867212448,66.44198087,85.50494635,64.12859327,0,0,433.9581803,12.86982248,1.477160846,-0.161707893,-2.889025586,366.4721327,21.44899789,85.22542008,643.5998444,7.151109382,0.300982113,0.827700811,0.781963631,2.843504114,5.06025366,1.117022514,0.246576433,0.001813728,4.51E-05,0.000523512,0.002237884,0.004797296,0.289802108,-0.582933712,0.026370837,0.01240421,-0.00554254,0,0.000206655
Co0.104897386Ti0.149331888Zr0.745770726Cr0.0,0.104897386,0.149331888,0.745770726,0,0.443408249,3,-0.243942634,-0.155079173,-0.137055976,0.071464855,0.869114639,0.001508518,4.629744719,1.147297289,-0.006146117,81.3621963,81.3621963,-1.203416012,0.136881113,0.188420964,4.52448693,14.58404832,5.845826219,11,0,11,39.3515873,0.325819953,4.467489818,-0.035511953,81.3621963,4.52448693,4.745770726,18,35.94836,0.2,1.50662074,0.55,1.419053259,2,2.52448693,0.442039071,0.557960929,0.001508518,0.014255457,0.034917697,0.064561468,0.078941468,3.589701544,-0.162391,-0.162391,0.015664525,0.111367351,0,-0.731827901,0.037830422,0.021254527,-0.009794685,0.062111151,0.001311075,0.006984055,5.311693563,-0.007051423,-0.50006157,6619.806986,-97.91256981,-0.164724923,0.025791271,0.85250819,65.98533601,85.25581204,64.30408841,0,0,432.8674603,12.82153234,1.455597324,-0.158649288,-2.889330488,368.1221937,21.47217762,85.42387307,647.07048,7.189672,0.301324148,0.828641407,0.780479292,2.838106518,5.04897386,1.115921858,0.246640531,0.000841694,2.15E-05,0.000497768,0.002254338,0.005096577,0.28337631,-0.582935223,0.026370837,0.011682144,-0.005184885,0,9.37E-05
Co0.103642016Ti0.139910207Zr0.756447777Cr0.0,0.103642016,0.139910207,0.756447777,0,0.440133274,3,-0.239881413,-0.151131172,-0.132902676,0.070900071,0.854863972,-0.00019385,4.527058528,1.147224461,-0.005996448,81.81122903,81.81122903,-1.192890972,0.136489454,0.185252541,4.51821008,14.48162721,5.86135156,11,0,11,39.24951751,0.325228005,4.402764519,-0.03527493,81.81122903,4.51821008,4.756447777,18,36.13427007,0.2,1.508285066,0.55,1.416384252,2,2.51821008,0.442653167,0.557346833,-0.00019385,0.014662799,0.03819826,0.064094032,0.078912158,3.589586273,-0.150673,-0.150673,0.014500576,0.105834765,0,-0.71964424,0.036253559,0.020085737,-0.009422809,0.060609916,-0.000165715,-0.00087757,5.193552279,-0.006879272,-0.490576803,6693.077195,-97.59187652,-0.162817037,0.025285018,0.837009899,65.43103403,84.88190824,64.47486716,0,0,431.7446926,12.76504229,1.431902323,-0.15530721,-2.885885379,369.6403196,21.49063029,85.61605999,650.4168612,7.226854013,0.301657013,0.829556786,0.779011339,2.832768505,5.03642016,1.114693666,0.246711341,-0.000108042,-2.84E-06,0.000560093,0.002448281,0.005057798,0.283261998,-0.540853732,0.022702353,0.010968928,-0.004818195,0,-1.17E-05
Co0.102261179Ti0.130947372Zr0.76679145Cr0.0,0.102261179,0.130947372,0.76679145,0,0.454744444,3,-0.235454628,-0.146873584,-0.12858602,0.070295858,0.841211414,-0.001861549,4.421822275,1.147152934,-0.00584477,82.24441901,82.24441909,-1.182790864,0.136007367,0.181932792,4.511305894,14.35950485,5.876467887,11,0,11,39.14452898,0.324446167,4.333962101,-0.03500138,82.24441901,4.511305894,4.766791449,18,36.31355198,0.2,1.509905658,0.55,1.413742596,2,2.511305894,0.443330611,0.556669389,-0.001861549,0.015119277,0.045723267,0.063531053,0.079370311,3.589349064,-0.150673,-0.150673,0.013390833,0.100409325,0,-0.706363885,0.034582065,0.01888589,-0.009039065,0.059133678,-0.001565956,-0.008231438,5.072506396,-0.006704845,-0.480699718,6764.144465,-97.27794754,-0.160868271,0.0247442,0.820754478,64.78011889,84.38316915,64.64114675,0,0,430.5898188,12.70029238,1.40613739,-0.151694654,-2.878668147,371.0297323,21.50445436,85.80224609,653.6439357,7.262710396,0.301981132,0.830448112,0.777558428,2.827485193,5.022611789,1.113338777,0.24678858,-0.001036267,-2.81E-05,0.000691303,0.002904847,0.005042479,0.284887751,-0.540817992,0.022702353,0.010267976,-0.00444677,0,-0.00011008
Co0.100755064Ti0.122425821Zr0.776819116Cr0.0,0.100755064,0.122425821,0.776819116,0,0.442310615,3,-0.230672774,-0.142315357,-0.124116304,0.06965195,0.828161236,-0.003497034,4.314198016,1.1470826,-0.005691332,82.66252156,82.66252165,-1.173133243,0.135433071,0.178464437,4.503775319,14.21754977,5.891199432,11,0,11,39.03653837,0.323468989,4.261107198,-0.034690511,82.66252156,4.503775319,4.776819115,18,36.48651939,0.2,1.511485114,0.55,1.411124708,2,2.503775319,0.444071886,0.555928114,-0.003497034,0.015621869,0.052925614,0.058986156,0.078811659,3.588991456,-0.150673,-0.150673,0.012335021,0.095102718,0,-0.692018321,0.032828278,0.017663656,-0.008644943,0.057683045,-0.002896108,-0.015086898,4.948741476,-0.006528428,-0.470459827,6833.092478,-96.9741521,-0.158881038,0.024169987,0.803763729,64.03264976,83.75842113,64.80319375,0,0,429.4019221,12.62710961,1.378336039,-0.147819986,-2.867605105,372.2934245,21.51372004,85.98274407,656.7573491,7.297303879,0.302297023,0.831316813,0.776118589,2.822249415,5.007550639,1.111856228,0.246872046,-0.0019441,-5.46E-05,0.000826797,0.003121879,0.004648797,0.282854371,-0.54076411,0.022702353,0.00958208,-0.004074525,0,-0.00020172
Co0.099123835Ti0.114328612Zr0.786547553Cr0.0,0.099123835,0.114328612,0.786547553,0,0.433517657,3,-0.225548396,-0.137466642,-0.119503487,0.068967868,0.815718442,-0.005102686,4.204319104,1.147013354,-0.005536352,83.06626594,83.06626594,-1.163938562,0.134764438,0.174849465,4.495619175,14.05562135,5.90556961,11,0,11,38.92546453,0.322290137,4.184211576,-0.034341432,83.06626594,4.495619175,4.786547553,18,36.65347513,0.2,1.513025941,0.55,1.408527118,2,2.495619175,0.44487754,0.55512246,-0.005102686,0.016167913,0.040207993,0.055484458,0.078926038,3.588514933,-0.150673,-0.150673,0.01133269,0.08992489,0,-0.676645189,0.031005381,0.016427743,-0.008241901,0.056258362,-0.004162355,-0.021453322,4.822410155,-0.006350269,-0.45988405,6900.004538,-96.6840301,-0.156857527,0.02356349,0.786056609,63.18872086,83.0064503,64.96126571,0,0,428.1801098,12.54529329,1.348530122,-0.143691816,-2.852614494,373.434298,21.51849496,86.15785595,659.7625523,7.330695026,0.302605188,0.832164268,0.774689915,2.817054236,4.99123835,1.11024492,0.246961514,-0.002832616,-8.25E-05,0.000650079,0.002230919,0.004379169,0.283227268,-0.54069231,0.022702353,0.0089137,-0.003705251,0,-0.000287069
Co0.097367823Ti0.10663864Zr0.795993537Cr0.0,0.097367823,0.10663864,0.795993537,0,0.418299963,3,-0.220096138,-0.13233887,-0.114757255,0.068242941,0.803886179,-0.006680874,4.092289828,1.146945093,-0.00538001,83.4563831,83.4563831,-1.155227664,0.13399908,0.171089268,4.486839115,13.87359717,5.919601753,11,0,11,38.81123248,0.320902565,4.103278894,-0.033953205,83.4563831,4.486839115,4.795993537,18,36.81472278,0.2,1.514530639,0.55,1.405946417,2,2.486839115,0.445748098,0.554251902,-0.006680874,0.016755095,0.027954494,0.052965461,0.078944199,3.587921115,-0.150673,-0.150673,0.010383172,0.084883668,0,-0.660288415,0.029127274,0.015186846,-0.007831373,0.054859557,-0.005370662,-0.027340073,4.693631738,-0.006170576,-0.448996142,6964.96788,-96.41112248,-0.154799444,0.022925805,0.767650021,62.24859846,82.12617014,65.11561929,0,0,426.9235573,12.45462406,1.316752723,-0.139319468,-2.83361165,374.4553641,21.5188514,86.32788367,662.6650101,7.362944556,0.302906128,0.832991852,0.773270529,2.811892834,4.97367823,1.108503805,0.247056731,-0.003702887,-0.000111939,0.00046838,0.001480623,0.004181316,0.283245557,-0.540602838,0.022702353,0.008264938,-0.003342566,0,-0.00036651
Co0.119069724Ti0.367850173Zr0.513080103Cr0.0,0.119069724,0.367850173,0.513080103,0,0.415101559,3,-0.284837334,-0.197222767,-0.193678136,0.076200494,1.082408004,-0.003426629,5.780428697,1.148819912,-0.008011833,71.43026281,71.43026281,-1.3798005,0.135962973,0.223799881,4.59534862,14.92471791,5.513540071,11,0,11,41.08708883,0.32153925,5.188510325,-0.037201271,71.43026281,4.59534862,4.513080103,18,31.83079047,0.2,1.471008529,0.55,1.472736885,2,2.59534862,0.435222693,0.564777307,-0.003426629,0.021620209,0.106745624,0.113458256,0.123803818,3.58216743,-0.17001,-0.17001,0.043799819,0.188736605,0,-0.854512001,0.056176407,0.038197738,-0.01475837,0.082480025,-0.003709011,-0.019807384,6.640671589,-0.009204153,-0.572287314,5102.282445,-98.55951231,-0.187601778,0.030428497,1.028438475,68.58428183,82.28803022,60.64894078,0,0,451.9579771,13.21111175,1.668309721,-0.193019177,-2.657296538,328.2469596,20.73917642,81.23544185,572.9542285,6.366158095,0.294201706,0.809054691,0.810005286,2.945473769,5.19069724,1.129554615,0.2458039,-0.001935282,-7.41E-05,0.002307863,0.012111172,0.014046565,0.443486003,-0.609004285,0.0289034,0.022472815,-0.010880142,0,-0.000282628
Co0.1202949Ti0.349960525Zr0.529744575Cr0.0,0.1202949,0.349960525,0.529744575,0,0.412569119,3,-0.287627216,-0.199467306,-0.194419496,0.076526149,1.061318881,-0.004522165,5.784852794,1.148724349,-0.007971264,72.16634236,72.16634236,-1.361154723,0.137115421,0.224761589,4.6014745,15.16602182,5.536306751,11,0,11,41.0458631,0.32395538,5.219354647,-0.037623517,72.16634236,4.6014745,4.529744575,18,32.13687685,0.2,1.473446941,0.55,1.469653905,2,2.6014745,0.434643287,0.565356713,-0.004522165,0.02158038,0.089934841,0.112567161,0.124801147,3.584411569,-0.17001,-0.17001,0.042098466,0.18538969,0,-0.862881648,0.057372226,0.038780333,-0.014878175,0.081218647,-0.004799459,-0.026160058,6.645201258,-0.009156785,-0.575256995,5207.98097,-98.22955774,-0.186635303,0.03081828,1.034234721,69.78606268,83.963749,60.89937426,0,0,451.5044941,13.29702817,1.690838017,-0.196370477,-2.715151594,332.0715841,20.84350415,81.53540235,578.4637833,6.42737537,0.294689388,0.810395818,0.808309648,2.939307811,5.202949,1.130713427,0.2457285,-0.002556636,-9.76E-05,0.001940828,0.01012371,0.014048511,0.447338674,-0.609385811,0.0289034,0.022301434,-0.011154279,0,-0.000367284
Co0.12132486Ti0.332601312Zr0.546073828Cr0.0,0.12132486,0.332601312,0.546073828,0,0.408322823,3,-0.289905915,-0.2012232,-0.194644183,0.076779707,1.040758485,0.006671238,5.77832259,1.148629731,-0.007918377,72.88572752,72.88572752,-1.343208091,0.138162148,0.225343701,4.6066243,15.38489669,5.558693924,11,0,11,40.9991419,0.326167261,5.241879982,-0.037993948,72.88572752,4.6066243,4.546073828,18,32.4359532,0.2,1.475844831,0.55,1.466574949,2,2.6066243,0.434157394,0.565842606,0.006671238,0.02122774,0.076785975,0.112850433,0.127854667,3.58648199,-0.17001,-0.17001,0.040352808,0.181624872,0,-0.869717745,0.058335796,0.039166925,-0.014944723,0.079909132,0.006943148,0.038548567,6.637153125,-0.009095284,-0.577136703,5312.329276,-97.9006989,-0.185580515,0.03113397,1.038073767,70.87243896,85.51993176,61.14563316,0,0,450.9905609,13.37257782,1.709729636,-0.199159716,-2.769216554,335.7571635,20.94205417,81.8293289,583.8471577,6.487190641,0.295168966,0.811714657,0.806616222,2.933149897,5.2132486,1.131685213,0.245664751,0.003774871,0.000141615,0.001629993,0.008665331,0.014428455,0.458548462,-0.609737803,0.0289034,0.022035612,-0.011354723,0,0.000533093
Co0.122162152Ti0.315782311Zr0.562055537Cr0.0,0.122162152,0.315782311,0.562055537,0,0.375658938,3,-0.291671458,-0.202493252,-0.194371375,0.07696386,1.020725212,0.00570016,5.761441296,1.14853615,-0.007853972,73.58791211,73.58791211,-1.32591497,0.139104738,0.225562317,4.61081076,15.58113831,5.580683162,11,0,11,40.9470838,0.328179102,5.256381201,-0.038313966,73.58791211,4.61081076,4.562055537,18,32.72781043,0.2,1.478200223,0.55,1.463503469,2,2.61081076,0.433763194,0.566236806,0.00570016,0.020568785,0.069480714,0.104251585,0.124469876,3.588379362,-0.17001,-0.17001,0.038576647,0.177487196,0,-0.875014374,0.059061502,0.039358892,-0.014959571,0.078558953,0.005818297,0.032841138,6.617223603,-0.009020571,-0.577957416,5415.180809,-97.57131426,-0.184441054,0.031376787,1.04002516,71.84168019,86.95339623,61.38751478,0,0,450.4179218,13.4379772,1.725034463,-0.201392811,-2.819444771,339.299937,21.03477476,82.11699967,589.1005877,6.545562085,0.295640045,0.813010123,0.804926908,2.927006938,5.22162152,1.132473613,0.245612685,0.00322764,0.000117245,0.001429134,0.007243475,0.012976182,0.446645134,-0.610060375,0.0289034,0.021682218,-0.011479865,0,0.000447799
Co0.122811857Ti0.29951388Zr0.577674263Cr0.0,0.122811857,0.29951388,0.577674263,0,0.380162547,3,-0.292927679,-0.203285733,-0.193626329,0.077081594,1.001209111,0.004721908,5.734862123,1.148443728,-0.007778888,74.27228298,74.27228298,-1.309230507,0.139945397,0.225436184,4.614059285,15.75481268,5.602250514,11,0,11,40.88995749,0.329996055,5.263222091,-0.038585444,74.27228298,4.614059285,4.577674263,18,33.01219602,0.2,1.480510547,0.55,1.460444436,2,2.614059285,0.433457803,0.566542197,0.004721908,0.019807966,0.069242157,0.100089042,0.117914592,3.590106064,-0.167106,-0.167106,0.036783856,0.17302146,0,-0.878783037,0.059548018,0.03936147,-0.014925026,0.077174794,0.004727618,0.027079493,6.586166436,-0.008933615,-0.577755738,5516.372019,-97.23953872,-0.183220784,0.031548756,1.040175919,72.69363974,88.26240745,61.62475565,0,0,449.7895324,13.49352468,1.736842529,-0.203083764,-2.865829051,342.6967169,21.12166044,82.39813673,594.2195283,6.602439204,0.296102109,0.814280801,0.80324444,2.920888872,5.22811857,1.133084394,0.245572136,0.00267516,9.35E-05,0.001371546,0.006930381,0.011801958,0.423325891,-0.599928264,0.027924415,0.021249087,-0.011530064,0,0.000364412
Co0.12327769Ti0.283800028Zr0.592922282Cr0.0,0.12327769,0.283800028,0.592922282,0,0.365613094,3,-0.29367509,-0.203606052,-0.192431864,0.077135587,0.982207186,0.003737553,5.699212312,1.148352533,-0.007693916,74.93854634,74.93854634,-1.293117053,0.140685807,0.224982299,4.61638845,15.90588637,5.623383457,11,0,11,40.82794088,0.331621885,5.262717904,-0.038809899,74.93854634,4.61638845,4.592922282,18,33.28898953,0.2,1.482774458,0.55,1.457400735,2,2.61638845,0.433239105,0.566760895,0.003737553,0.018953021,0.075554288,0.094055754,0.112839595,3.591664076,-0.167106,-0.167106,0.034986212,0.16827136,0,-0.88102527,0.059794026,0.039180292,-0.014843345,0.075763128,0.003671051,0.021301107,6.544704894,-0.008835327,-0.57657085,5615.785727,-96.90431216,-0.181923217,0.031651816,1.038605686,73.42775013,89.44489829,61.85721803,0,0,449.1073497,13.53943872,1.745232433,-0.204245551,-2.908357425,345.9454398,21.20271337,82.67260108,599.2018115,6.657797905,0.296554892,0.815525952,0.801570404,2.914801471,5.2327769,1.13352179,0.245542983,0.002118299,7.08E-05,0.001431982,0.007106316,0.010613213,0.405281919,-0.600188617,0.027924415,0.020744105,-0.011506276,0,0.000283169
Co0.123565244Ti0.268647584Zr0.607787172Cr0.0,0.123565244,0.268647584,0.607787172,0,0.377590775,3,-0.29391892,-0.20346401,-0.190815383,0.077128732,0.963714132,0.00274884,5.655157675,1.148262673,-0.007599887,75.5862255,75.5862255,-1.277540797,0.141328013,0.224219611,4.61782622,16.03452119,5.644062029,11,0,11,40.76130595,0.333060782,5.255234118,-0.038989131,75.5862255,4.61782622,4.607787172,18,33.55799532,0.2,1.484989814,0.55,1.454376877,2,2.61782622,0.433104215,0.566895785,0.00274884,0.018012214,0.081903401,0.086456424,0.110534947,3.593056464,-0.167106,-0.167106,0.033195504,0.163280555,0,-0.88175676,0.059801922,0.038824063,-0.014717349,0.074330049,0.002649096,0.015545126,6.493606466,-0.008726667,-0.574446806,5713.277486,-96.56448673,-0.180552303,0.031688512,1.035407198,74.04463239,90.49983221,62.08468231,0,0,448.3743655,13.57599244,1.750312385,-0.204897009,-2.947041212,349.044054,21.27796042,82.9401691,604.0439157,6.711599063,0.296997963,0.816744397,0.799907282,2.908753754,5.23565244,1.13379157,0.245524954,0.001558306,4.95E-05,0.001475262,0.007081075,0.009556456,0.397158307,-0.600421294,0.027924415,0.020175802,-0.011411127,0,0.000204321
Co0.123678484Ti0.254056985Zr0.622264531Cr0.0,0.123678484,0.254056985,0.622264531,0,0.37907473,3,-0.293660989,-0.202866273,-0.188800951,0.077063539,0.945730795,0.001756654,5.603318133,1.148174194,-0.007497572,76.21517349,76.21517349,-1.262474823,0.141873476,0.223164736,4.61839242,16.14075522,5.664278241,11,0,11,40.69022263,0.33431551,5.241076083,-0.039124506,76.21517349,4.61839242,4.622264531,18,33.81915398,0.2,1.487155755,0.55,1.451375133,2,2.61839242,0.433051118,0.566948882,0.001756654,0.016993305,0.070618152,0.081375546,0.106728476,3.594285715,-0.162391,-0.162391,0.031421383,0.158090651,0,-0.880982968,0.05957391,0.038301345,-0.014549669,0.072881362,0.001661321,0.009843089,6.433585284,-0.008608518,-0.571428729,5808.75267,-96.21973768,-0.179111691,0.031661157,1.030662326,74.54434155,91.42572857,62.30706065,0,0,447.5924489,13.60337254,1.752173025,-0.205054511,-2.981880983,351.9915795,21.34743147,83.20076156,608.7447716,6.763830796,0.297431151,0.817935665,0.798256323,2.902750266,5.23678484,1.133897764,0.245517847,0.000995933,2.99E-05,0.001200036,0.005746591,0.008685088,0.383612635,-0.583679652,0.026370837,0.019552412,-0.011247611,0,0.000128027
Co0.123622427Ti0.240030773Zr0.6363468Cr0.0,0.123622427,0.240030773,0.6363468,0,0.363836281,3,-0.292906514,-0.201822523,-0.186415269,0.076942611,0.928259038,0.000762293,5.544331485,1.148087172,-0.00738776,76.82511809,76.82511809,-1.247897585,0.142323787,0.221835242,4.618112135,16.22474159,5.684019204,11,0,11,40.61491623,0.335388832,5.220573989,-0.039217486,76.82511809,4.618112135,4.6363468,18,34.07235454,0.2,1.489270899,0.55,1.448398797,2,2.618112135,0.433077401,0.566922599,0.000762293,0.015904343,0.051147422,0.078716538,0.100010258,3.595354896,-0.162391,-0.162391,0.029673187,0.152742814,0,-0.878719543,0.059115132,0.0376228,-0.014343278,0.071422674,0.000707605,0.004226405,6.365375854,-0.008481793,-0.567565547,5902.09877,-95.8698793,-0.17760551,0.031572432,1.024460022,74.92767601,92.22174276,62.52421124,0,0,446.7640786,13.62178933,1.750922214,-0.204737785,-3.012887957,354.7870101,21.41116942,83.4542424,613.3023816,6.814470907,0.29785418,0.819098994,0.796619338,2.896797594,5.23622427,1.133845198,0.245521366,0.000432161,1.21E-05,0.000813466,0.004026148,0.007872461,0.359572372,-0.583853277,0.026370837,0.018882437,-0.011019963,0,5.44E-05
Co0.123400762Ti0.226565269Zr0.650033969Cr0.0,0.123400762,0.226565269,0.650033969,0,0.387267046,3,-0.291658651,-0.200340274,-0.183681941,0.076768168,0.911303082,-0.000233713,5.478778167,1.148001622,-0.007271172,77.41609969,77.41609969,-1.233792373,0.142680071,0.220246351,4.61700381,16.28654129,5.703283206,11,0,11,40.53552362,0.3362824,5.194002359,-0.039269155,77.41609969,4.61700381,4.650033969,18,34.31761525,0.2,1.491335057,0.55,1.445449126,2,2.61700381,0.433181362,0.566818638,-0.000233713,0.014752676,0.03287881,0.069514906,0.092962399,3.59626668,-0.162391,-0.162391,0.027958327,0.147275121,0,-0.874975953,0.058430974,0.03679889,-0.014100926,0.069959068,-0.000212983,-0.001280459,6.289646224,-0.008347318,-0.562905802,5993.252491,-95.51539333,-0.176037583,0.031424765,1.016878242,75.19502319,92.88675743,62.73611527,0,0,445.8907598,13.63138317,1.74665158,-0.203964084,-3.04006483,357.4304272,21.46922455,83.70061144,617.7170745,6.86352305,0.298267011,0.820234281,0.794997019,2.890898251,5.23400762,1.133637275,0.24553527,-0.000132473,-3.45E-06,0.00048505,0.002285567,0.006462272,0.334317577,-0.584001342,0.026370837,0.018173862,-0.010732715,0,-1.64E-05
