,Formula,Co,Ti,Zr,Cr,MaxFWHM,Group,composition,Miedema_deltaH_inter,Miedema_deltaH_amor,Miedema_deltaH_ss_min,Weight Fraction,Atomic Fraction,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant d electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,Ti fraction,Cr fraction,Co fraction,Zr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg d valence electrons,frac s valence electrons,frac d valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,band center,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy
540,Co0.0Ti0.598766581Zr0.19285604Cr0.20837738,0.0,0.598766581,0.19285604,0.20837738,0.478197529544,1,Ti0.59876658 Zr0.19285604 Cr0.20837738,-0.13171367359402694,-0.04519858628399432,-0.03896095807937656,Ti0.5020428555751381 Zr0.30816930921115343 Cr0.18978783521370843 ,Ti0.5987665804012334Zr0.19285603980714394Cr0.2083773797916226,0.062349871324562,2.9563933910170754,0.012728905293014544,4.470076372066393,1.1251718483914723,-0.00790929220236628,57.08907035681593,57.089070413905006,-2.0345412401419147,0.10300022181458413,0.19469471597634766,4.416754759583245,5.422511651758444,4.963715420886285,10.0,1.0,9.0,54.45722269368278,0.5875406704342615,13.5704607536621,-0.11984417515371165,0.5987665804012334,0.2083773797916226,0.0,0.19285603980714394,57.08907035681593,4.416754759583245,4.192856039807143,18.0,25.88816347611184,0.15000000000000013,1.4289284059710714,0.32999999999999985,1.5245055172154944,1.7916226202083771,2.6251321393748674,0.40564231380993193,0.5943576861900679,0.012728905293014544,0.015586775061308523,0.03395209055749484,0.045789541994456145,0.055331924126664635,3.521728066557718,d,Ti,-0.17001,d,Ti,-0.17001
541,Co0.0Ti0.572854587Zr0.199030066Cr0.228115347,0.0,0.572854587,0.199030066,0.228115347,0.49940284117,1,Ti0.57285459 Zr0.19903007 Cr0.22811535,-0.1422202510726227,-0.053860908953160744,-0.04135909095396437,Ti0.477396627916665 Zr0.31610148850871783 Cr0.20650188357461727 ,Ti0.572854587Zr0.199030066Cr0.228115347,0.06418752117953086,2.829831573029612,0.01333032734907706,4.663618406805405,1.1252171654044802,-0.008127578037999787,57.4382576508597,57.4382576508597,-1.9726949810283136,0.10622312342138616,0.20546290973342168,4.456230694,5.838240844346407,4.95755558215,10.0,1.0,9.0,55.952046900720006,0.5913035974297566,14.450419889328849,-0.12493867058148575,0.572854587,0.228115347,0.0,0.199030066,57.4382576508597,4.456230694,4.199030066,18.0,26.038771882000002,0.15000000000000013,1.4298545099,0.32999999999999985,1.5255775277799999,1.771884653,2.6843460410000004,0.3976195970701691,0.602380402929831,0.01333032734907706,0.015891373686810425,0.02681600139534892,0.04526653105301126,0.05377696806405249,3.527316761896974,d,Ti,-0.17001,d,Ti,-0.17001
542,Co0.0Ti0.546216605Zr0.204689046Cr0.249094349,0.0,0.546216605,0.204689046,0.249094349,0.513109863164,1,Ti0.54621661 Zr0.20468905 Cr0.24909435,-0.1527764719939318,-0.06249603412600824,-0.04337833617398408,Ti0.4525816568497434 Zr0.3232209877486284 Cr0.22419735540162822 ,Ti0.546216605Zr0.204689046Cr0.249094349,0.06599993587449499,2.7123942338056612,0.014095137779311335,4.849219298716953,1.1252701270854197,-0.008324240110984689,57.7702384438779,57.7702384438779,-1.9109862917005707,0.1092879842252368,0.2159664053084898,4.498188698,6.257035613511475,4.94974390265,10.0,1.0,9.0,57.54555579944,0.5930846555802304,15.316421458686726,-0.12954309987146467,0.546216605,0.249094349,0.0,0.204689046,57.7702384438779,4.498188698,4.204689046,18.0,26.182591526000003,0.15000000000000013,1.4307033569,0.32999999999999985,1.52690662222,1.750905651,2.747283047,0.3892468210100865,0.6107531789899134,0.014095137779311335,0.016262736658192348,0.023694566019448138,0.04040940111249283,0.055946131851461044,3.533196471449675,d,Ti,-0.17001,d,Ti,-0.17001
543,Co0.0Ti0.518970299Zr0.209753918Cr0.271275783,0.0,0.518970299,0.209753918,0.271275783,0.517782722764,1,Ti0.5189703 Zr0.20975392 Cr0.27127578,-0.1631401726189304,-0.07091662466411401,-0.04491382841077407,Ti0.42770216306180964 Zr0.3294442459812923 Cr0.24285359095689807 ,Ti0.518970299Zr0.209753918Cr0.271275783,0.0677738099772584,2.603708078870432,0.015031577110919691,5.024338180831231,1.1253310215423065,-0.008496131820940842,58.0814254583113,58.0814254583113,-1.8496835777587033,0.11215954818859367,0.22604747183335366,4.542551566,6.67320967847199,4.94019864795,10.0,1.0,9.0,59.23517419928001,0.5928689062339836,16.154867092461505,-0.13356501551677394,0.518970299,0.271275783,0.0,0.209753918,58.0814254583113,4.542551566,4.2097539180000005,18.0,26.31812209,0.15000000000000013,1.4314630876999999,0.32999999999999985,1.5285047711800002,1.728724217,2.8138273490000003,0.38056237598690584,0.6194376240130942,0.015031577110919691,0.016704067008443915,0.049318133609893115,0.049827512735513724,0.05479544096776845,3.5393524361386914,d,Ti,-0.17001,d,Ti,-0.17001
544,Co0.0Ti0.491256651Zr0.214150091Cr0.294593258,0.0,0.491256651,0.214150091,0.294593258,0.523718032739,1,Ti0.49125665 Zr0.21415009 Cr0.29459326,-0.17301690208037135,-0.07890089195766993,-0.045865463584616614,Ti0.4028724132169283 Zr0.3346957917458043 Cr0.2624317950372674 ,Ti0.491256651Zr0.214150091Cr0.294593258,0.06949426552917179,2.5034123667357764,0.016145206902933897,5.186334116486412,1.125400008422692,-0.00864025497934135,58.3683105170948,58.3683105170948,-1.7890753019257724,0.1148025632496344,0.2355383001234458,4.589186516,7.080369429720202,4.928865183899999,10.0,1.0,9.0,61.016153965680004,0.5906785379712226,16.951139435103936,-0.13691883098334967,0.491256651,0.294593258,0.0,0.214150091,58.3683105170948,4.589186516,4.2141500910000005,18.0,26.443888154000003,0.15000000000000013,1.43212251365,0.32999999999999985,1.53037967185,1.705406742,2.8837797739999997,0.37161417084578574,0.6283858291542143,0.016145206902933897,0.01721887501498718,0.03327649186886368,0.04254659810308218,0.0551588515601741,3.5457629613255373,d,Ti,-0.17001,d,Ti,-0.17001
545,Co0.0Ti0.463231016Zr0.217808933Cr0.31896005,0.0,0.463231016,0.217808933,0.31896005,0.530577493532,1,Ti0.46323102 Zr0.21780893 Cr0.31896005,-0.18207590731273685,-0.08620444871437989,-0.04614531853346516,Ti0.37820914118725707 Zr0.3389089051440864 Cr0.2828819536686565 ,Ti0.46323101646323106Zr0.21780893321780895Cr0.3189600503189601,0.0711455290162536,2.411117227538243,0.01743924437802107,5.332585668687102,1.1254771400174155,-0.00875391721273349,58.62755986129657,58.627559802669005,-1.729446807965652,0.11718379371885516,0.2442697267664788,4.6379201006379205,7.471733991327051,4.9157124687657126,10.0,1.0,9.0,62.88214303994215,0.5865718927017025,17.690404802390788,-0.13953100159328755,0.46323101646323106,0.3189600503189601,0.0,0.21780893321780895,58.62755986129657,4.6379201006379205,4.2178089332178095,18.0,26.558480898558482,0.15000000000000013,1.4326713399826716,0.32999999999999985,1.5325353300625353,1.6810399496810402,2.9568801509568803,0.36245556482308144,0.6375444351769186,0.01743924437802107,0.017811487269171304,0.017256769068837257,0.035685889893001504,0.06018931542159085,3.552401402262768,s,Ti,-0.167106,s,Ti,-0.167106
546,Co0.0Ti0.435063419Zr0.220675022Cr0.344261559,0.0,0.435063419,0.220675022,0.344261559,0.539893222844,1,Ti0.43506342 Zr0.22067502 Cr0.34426156,-0.18997102344500116,-0.09257425750514021,-0.04721350865844423,Ti0.35383096832881517 Zr0.34203405785673774 Cr0.30413497381444704 ,Ti0.435063419Zr0.220675022Cr0.344261559,0.0727112449707744,2.3264393260601217,0.01891299414607116,5.460587362583467,1.1255622922758926,-0.008834839214415774,58.8562973321209,58.8562973321209,-1.6710732555835377,0.11927281820049368,0.25207585212851097,4.688523118,7.840273605978492,4.9007488615499994,10.0,1.0,9.0,64.82456408984,0.5806423900482476,18.35795811394421,-0.1413430732613183,0.435063419,0.344261559,0.0,0.220675022,58.8562973321209,4.688523118,4.220675022,18.0,26.660673514,0.15000000000000013,1.4331012532999998,0.32999999999999985,1.5349696324600002,1.655738441,3.032784677,0.3531471210290831,0.6468528789709169,0.01891299414607116,0.01891299414607116,0.04329766612394396,0.05437612352947224,0.06993805257465055,3.559234696069829,s,Ti,-0.167106,s,Ti,-0.167106
547,Co0.0Ti0.406931965Zr0.222706113Cr0.370361922,0.0,0.406931965,0.222706113,0.370361922,0.538676720746,1,Ti0.40693197 Zr0.22270611 Cr0.37036192,-0.19637404997635416,-0.09777114120035083,-0.04962050782365912,Ti0.3298545243340236 Zr0.34403741796789855 Cr0.3261080576980778 ,Ti0.406931965Zr0.222706113Cr0.370361922,0.07417503952592198,2.2489780377995485,0.020562332381869813,5.568057228508491,1.1256551896691265,-0.008881265876712324,59.0521303534712,59.0521303534712,-1.614207269567346,0.12104355672547931,0.25880270850394704,4.740723844,8.17906840554563,4.8840171167,10.0,1.0,9.0,66.83312649832001,0.5730137579558664,18.940047542352207,-0.14231531879675677,0.406931965,0.370361922,0.0,0.222706113,59.0521303534712,4.740723844,4.222706113,18.0,26.749433878,0.15000000000000013,1.43340591695,0.32999999999999985,1.5376751469100003,1.6296380780000002,3.1110857660000004,0.34375300726755437,0.6562469927324458,0.020562332381869813,0.020562332381869813,0.04226249429297871,0.06555968381765721,0.08321965722314065,3.566225014605571,s,Ti,-0.167106,s,Ti,-0.167106
548,Co0.0Ti0.379025246Zr0.223871114Cr0.397103641,0.0,0.379025246,0.223871114,0.397103641,0.54832505927,1,Ti0.37902525 Zr0.22387111 Cr0.39710364,-0.2010091387966273,-0.10159245379091285,-0.051320854520495396,Ti0.3063986436788607 Zr0.34489719502652877 Cr0.34870416129461046 ,Ti0.3790252456209747Zr0.22387111377612887Cr0.3971036406028963,0.07552054124436273,2.1783303816680717,0.022379952171694157,5.652993481758095,1.125755412699451,-0.008892030831918802,59.213060522405044,59.2130605816181,-1.5590885146669278,0.12247476806948,0.2643139817068664,4.794207281205793,8.481546184365538,4.8655918288344076,10.0,1.0,9.0,68.89580784540419,0.5638351170835262,19.42445332087989,-0.14242855324248976,0.3790252456209747,0.3971036406028963,0.0,0.22387111377612887,59.21306052240504,4.794207281205793,4.223871113776129,18.0,26.82388732917611,0.15000000000000013,1.433580667066419,0.32999999999999985,1.5406395029793605,1.6028963593971035,3.1913109218086886,0.3343402288175488,0.665659771182451,0.022379952171694157,0.022379952171694157,0.03446000907590097,0.08378124266789948,0.09724141904247596,3.5733294446191293,s,Zr,-0.162391,s,Zr,-0.162391
549,Co0.0Ti0.351527561Zr0.224159234Cr0.424313205,0.0,0.351527561,0.224159234,0.424313205,0.558598486254,1,Ti0.35152756 Zr0.22415923 Cr0.42431321,-0.20368875935702066,-0.10389661155829198,-0.052311768110736484,Ti0.2835720298819775 Zr0.3446144999140507 Cr0.3718134702039718 ,Ti0.351527561Zr0.224159234Cr0.424313205,0.07673272179652436,2.1140830931802643,0.024354510924396472,5.7138480577520685,1.1258623696691066,-0.00886666981069028,59.337903563303506,59.337903563303506,-1.505911081474258,0.12355168635185883,0.2684999378376205,4.84862641,8.741876713931283,4.8455880238499995,10.0,1.0,9.0,70.999241522,0.5532753224255008,19.801185674510073,-0.1416861602348991,0.351527561,0.424313205,0.0,0.224159234,59.337903563303506,4.84862641,4.224159234,18.0,26.883492622,0.15000000000000013,1.4336238850999998,0.32999999999999985,1.54384414546,1.575686795,3.272939615,0.3249759131267035,0.6750240868732966,0.024354510924396472,0.024354510924396472,0.06041930790275204,0.09040230397837999,0.10996475573474793,3.580502123976202,d,Zr,-0.150673,d,Zr,-0.150673
550,Co0.0Ti0.324623569Zr0.223574071Cr0.45180236,0.0,0.324623569,0.223574071,0.45180236,0.567586795102,1,Ti0.32462357 Zr0.22357407 Cr0.45180236,-0.20433593102682052,-0.10461852428271007,-0.05262330820219063,Ti0.2614806046076609 Zr0.34320512855607654 Cr0.3953142668362626 ,Ti0.324623569Zr0.223574071Cr0.45180236,0.0777977372609518,2.0558265028062355,0.0036188291126669388,5.749543142404956,1.1259753307337175,-0.008805431091611271,59.426038121023,59.426038121023,-1.4548448842434332,0.12426593886399298,0.27128148639543637,4.903604720000001,8.955181508208202,4.824151929399999,10.0,1.0,9.0,73.1288454004,0.5415172435121728,20.06295302291631,-0.14011378628251517,0.324623569,0.45180236,0.0,0.223574071,59.426038121023,4.903604720000001,4.223574071,18.0,26.927937998,0.15000000000000013,1.43353611065,0.32999999999999985,1.54726572829,1.5481976400000002,3.35540708,0.31572643563325387,0.684273564366746,0.0036188291126669388,0.025515463000809716,0.095575713575052,0.10717391088697291,0.1224839932741072,3.587694071611303,d,Zr,-0.150673,d,Zr,-0.150673
551,Co0.0Ti0.298485794Zr0.222135757Cr0.479378449,0.0,0.298485794,0.222135757,0.479378449,0.575340477688,1,Ti0.29848579 Zr0.22213576 Cr0.47937845,-0.20299370443329365,-0.10377744034351538,-0.05231693629430728,Ti0.2402187300323957 Zr0.34070191473387973 Cr0.41907935523372464 ,Ti0.298485794Zr0.222135757Cr0.479378449,0.0787038596786245,2.0031451528197017,0.007754300552547595,5.759560419004844,1.126093455513482,-0.008709290205225862,59.47754157001489,59.47754157001489,-1.4060174160859775,0.12461618784620526,0.2726155507509142,4.958756898000001,9.11783493892394,4.80145622305,10.0,1.0,9.0,75.26961087824,0.5287497140703453,20.20561839123625,-0.13775824437298914,0.298485794,0.479378449,0.0,0.222135757,59.47754157001489,4.958756898000001,4.222135757,18.0,26.957200524,0.15000000000000013,1.43332036355,0.32999999999999985,1.55087690491,1.520621551,3.4381353470000002,0.3066537808323105,0.6933462191676895,0.007754300552547595,0.026329541969521038,0.11077171626105219,0.12371973443412332,0.13261113193484264,3.594856055544146,d,Zr,-0.150673,d,Zr,-0.150673
552,Co0.0Ti0.273273528Zr0.219882007Cr0.506844465,0.0,0.273273528,0.219882007,0.506844465,0.585214160593,1,Ti0.27327353 Zr0.21988201 Cr0.50684447,-0.19981667294594016,-0.10147284295921583,-0.051268128326681234,Ti0.219870104897082 Zr0.33715624952555734 Cr0.4429736455773607 ,Ti0.273273528Zr0.219882007Cr0.506844465,0.07944188484330553,1.9556303781461644,0.011922692379857183,5.743980399548796,1.12621578553749,-0.008579939598256172,59.4932356579305,59.4932356579305,-1.3595185917929664,0.12460810162797573,0.27249704880321246,5.013688930000001,9.22760785638901,4.77770146105,10.0,1.0,9.0,77.40610137600001,0.5151642265770525,20.22835227118789,-0.13468565936932758,0.273273528,0.506844465,0.0,0.219882007,59.4932356579305,5.013688930000001,4.219882007000001,18.0,26.971565056000003,0.15000000000000013,1.43298230105,0.32999999999999985,1.55464611433,1.493155535,3.520533395,0.29781575120576936,0.7021842487942306,0.011922692379857183,0.0274549569543411,0.11801866191010207,0.1332442635965785,0.14695839576862008,3.6019386914536224,d,Zr,-0.150673,d,Zr,-0.150673
553,Co0.0Ti0.249127289Zr0.216860334Cr0.534012376,0.0,0.249127289,0.216860334,0.534012376,0.591442821694,1,Ti0.24912729 Zr0.21686033 Cr0.53401238,-0.19504570509365227,-0.09786866620779164,-0.04916702692486043,Ti0.20050601854813366 Zr0.3326282533868993 Cr0.466865728064967 ,Ti0.2491272892491273Zr0.21686033421686035Cr0.5340123765340123,0.08000513191052157,1.9128782775685562,0.016093238021051653,5.703428773473494,1.1263413375406786,-0.008419684841164283,59.47440401458701,59.4744039551126,-1.3154069872449659,0.12425347423481554,0.27095785988720655,5.068024753068025,9.283730479812355,4.753095185503095,10.0,1.0,9.0,79.52352371074352,0.5009454791078013,20.133632755873563,-0.13097708472510766,0.2491272892491273,0.5340123765340123,0.0,0.21686033421686035,59.47440401458701,5.068024753068024,4.21686033421686,18.0,26.971510768971513,0.15000000000000013,1.432529050132529,0.32999999999999985,1.558540814998541,1.4659876234659877,3.602037129602037,0.2892621277310306,0.7107378722689695,0.016093238021051653,0.028877338743493637,0.10788306673190523,0.1316009176318477,0.14719401547862232,3.6088953684983696,d,Zr,-0.150673,d,Zr,-0.150673
554,Co0.0Ti0.226164959Zr0.213134834Cr0.560700206,0.0,0.226164959,0.213134834,0.560700206,0.594831168917,1,Ti0.22616496 Zr0.21313483 Cr0.56070021,-0.18897784305689053,-0.09317392093540633,-0.04678179758890345,Ti0.1821823970499602 Zr0.32719633523234226 Cr0.49062126771769754 ,Ti0.22616495922616495Zr0.2131348342131348Cr0.5607002065607002,0.08039023567381215,1.8744957347079638,0.020235141837605705,5.639119845611049,1.1264690541623499,-0.008231409412478855,59.42307422988867,59.423074170465604,-1.2737013214612043,0.1235703288255385,0.26806609401529113,5.1214004131214,9.286928489229378,4.727863612977863,10.0,1.0,9.0,81.60746684162746,0.48627192516527973,19.92704947230304,-0.1267258723532299,0.22616495922616495,0.5607002065607002,0.0,0.2131348342131348,59.42307422988868,5.121400413121401,4.213134834213134,18.0,26.957827428957827,0.15000000000000013,1.4319702251319701,0.32999999999999985,1.5625257096025256,1.4392997934392997,3.6821006196821005,0.28103637234685047,0.7189636276531495,0.020235141837605705,0.030573627348382953,0.09774017399532597,0.12067343315862684,0.13271424679020882,3.6156820561907344,d,Zr,-0.150673,d,Zr,-0.150673
555,Co0.0Ti0.20448033Zr0.208775537Cr0.586744133,0.0,0.20448033,0.208775537,0.586744133,0.60073353202,1,Ti0.20448033 Zr0.20877554 Cr0.58674413,-0.18192918369314265,-0.08761716440157197,-0.04424322874334785,Ti0.16494093419325734 Zr0.3209441203328763 Cr0.5141149454738663 ,Ti0.20448033Zr0.208775537Cr0.586744133,0.08059663008499479,1.8401036861602353,-0.021804176385454083,5.552718459086726,1.1265979090516185,-0.008018408144629837,59.3416061572793,59.3416061572793,-1.2343956756927617,0.12258123772954883,0.2639200463341932,5.173488266,9.23926917989568,4.7022276520499995,10.0,1.0,9.0,83.64489333648,0.47130780735157535,19.616880452158334,-0.1220318865874076,0.20448033,0.586744133,0.0,0.208775537,59.3416061572793,5.173488266,4.208775536999999,18.0,26.931447931999998,0.15000000000000013,1.4313163305499998,0.32999999999999985,1.5665664331899998,1.413255867,3.7602323989999995,0.2731727210609276,0.7268272789390724,-0.021804176385454083,0.03135374282980037,0.09866298481205897,0.10534033785746176,0.11643001663936396,3.6222597230996,s,Cr,-0.150445,s,Cr,-0.150445
556,Co0.0Ti0.184143333Zr0.20385992Cr0.611996747,0.0,0.184143333,0.20385992,0.611996747,0.605324636987,1,Ti0.18414333 Zr0.20385992 Cr0.61199675,-0.17420629717485356,-0.08142635455298972,-0.04167762378759556,Ti0.1488093811813519 Zr0.3139634280322235 Cr0.5372271907864246 ,Ti0.184143333Zr0.20385992Cr0.611996747,0.08062672554540758,1.809343619747538,-0.019654853559915482,5.446297592218514,1.1267268917491977,-0.007784304447227987,59.2327503194777,59.2327503194777,-1.1974620766407582,0.12131273356292957,0.2586435879183631,5.223993493999999,9.144020560193308,4.67640632775,10.0,1.0,9.0,85.62399676391999,0.4562040795354772,19.21361800493878,-0.1169980895733072,0.184143333,0.611996747,0.0,0.20385992,59.2327503194777,5.223993493999999,4.203859919999999,18.0,26.893472054,0.15000000000000013,1.4305789879999997,0.32999999999999985,1.5706290264399998,1.388003253,3.8359902409999997,0.26569773767792526,0.7343022623220749,-0.019654853559915482,0.030079073181572796,0.07473523375820137,0.0905224993452244,0.10169561398435904,3.628594062738835,s,Cr,-0.150445,s,Cr,-0.150445
557,Co0.0Ti0.712260428Zr0.153901803Cr0.133837768,0.0,0.712260428,0.153901803,0.133837768,0.419420781399,1,Ti0.71226043 Zr0.1539018 Cr0.13383777,-0.08778401763521639,-0.008085989855297578,-0.025736473562735677,Ti0.6188476246952018 Zr0.2548364353478803 Cr0.12631593995691792 ,Ti0.7122604287122604Zr0.1539018031539018Cr0.13383776813383777,0.053282252417757386,3.6346890843902497,0.012623010211332606,3.4745592496955613,1.125082953504696,-0.006641730997398924,55.09235000774516,55.092349952652796,-2.3394627289225074,0.08668858989657097,0.14411205031053004,4.267675536267676,3.6578636356519727,4.965084198315084,10.0,1.0,9.0,48.89340036643341,0.5464556345054606,9.645098414029992,-0.09251850101897732,0.7122604287122604,0.13383776813383777,0.0,0.1539018031539018,55.09235000774515,4.267675536267675,4.153901803153902,18.0,25.037907993037905,0.15000000000000013,1.423085270473085,0.32999999999999985,1.523741153513741,1.8661622318661621,2.4015133044015133,0.43727837695417376,0.5627216230458263,0.012623010211332606,0.015493433222110586,0.0282568626299589,0.0397561072034406,0.05311699593702417,3.499500021769695,d,Ti,-0.17001,d,Ti,-0.17001
558,Co0.0Ti0.690701155Zr0.16131029Cr0.147988555,0.0,0.690701155,0.16131029,0.147988555,0.437571737004,1,Ti0.69070115 Zr0.16131029 Cr0.14798855,-0.0963021838588554,-0.015396560857471785,-0.02863900622481821,Ti0.5960087661167826 Zr0.2652756815058225 Cr0.13871555237739502 ,Ti0.6907011550000001Zr0.16131029000000002Cr0.14798855500000002,0.05511928291580529,3.4657495435282537,0.012640757842309386,3.677683796509999,1.1250997475731093,-0.006922578538729443,55.4719897859805,55.4719897859805,-2.2785615988637016,0.09022398385523282,0.1545259993197008,4.29597711,4.007903926966955,4.96484298975,10.0,1.0,9.0,49.94958110680001,0.5582174202548783,10.457667496454572,-0.09864417288948345,0.6907011550000001,0.14798855500000002,0.0,0.16131029000000002,55.471989785980504,4.295977110000001,4.16131029,18.0,25.19956233,0.15000000000000013,1.4241965435,0.32999999999999985,1.5238834657,1.852011445,2.4439656650000003,0.4311036575797769,0.568896342420223,0.012640757842309386,0.015532482554399573,0.00962318839504691,0.03279166958065306,0.050525192552093555,3.503710058380775,d,Ti,-0.17001,d,Ti,-0.17001
559,Co0.0Ti0.668099558Zr0.168584282Cr0.16331616,0.0,0.668099558,0.168584282,0.16331616,0.461263012774,1,Ti0.66809956 Zr0.16858428 Cr0.16331616,-0.10535523046834819,-0.02310433886629423,-0.03157134469498612,Ti0.5725970470344309 Zr0.27535812893827905 Cr0.15204482402728994 ,Ti0.668099558Zr0.168584282Cr0.16331616,0.056972421056626234,3.3073473997551197,0.012763894633375803,3.8823458523949643,1.1251218805302787,-0.007196019622479722,55.85065747093,55.85065747093,-2.2169861926205607,0.09374142347301533,0.16520466075231682,4.32663232,4.376682524171866,4.9635308748,10.0,1.0,9.0,51.0974998712,0.5684516207581211,11.299630045742846,-0.10469691920859524,0.668099558,0.16331616,0.0,0.168584282,55.85065747093,4.32663232,4.168584281999999,18.0,25.361149396,0.15000000000000013,1.4252876422999998,0.32999999999999985,1.5241952399799998,1.8366838399999998,2.48994848,0.42450656865615055,0.5754934313438494,0.012763894633375803,0.01562510481003261,0.029881887569098625,0.04324263359852035,0.05305695160960834,3.508218084649567,d,Ti,-0.17001,d,Ti,-0.17001
560,Co0.0Ti0.644484263Zr0.175653165Cr0.179862571,0.0,0.644484263,0.175653165,0.179862571,0.474683579992,1,Ti0.64448426 Zr0.17565316 Cr0.17986257,-0.11490505475065016,-0.031166882374966717,-0.034466787523907624,Ti0.5486753794528901 Zr0.2849915850372449 Cr0.16633303550986492 ,Ti0.6444842636444842Zr0.17565316517565316Cr0.17986257117986257,0.05883533693833692,3.159065116041751,0.013005390797204893,4.086930411852023,1.1251498951881829,-0.007459272587894182,56.225464825179564,56.2254647689541,-2.154864607960225,0.09721511631142776,0.17606491842696648,4.359725142359726,4.7622053452035615,4.961017502861018,10.0,1.0,9.0,52.340772047560776,0.5770164114066074,12.16448586291488,-0.11059522463511556,0.6444842636444842,0.17986257117986257,0.0,0.17565316517565316,56.22546482517956,4.359725142359725,4.175653165175652,18.0,25.521482115521476,0.15000000000000013,1.4263479747763477,0.32999999999999985,1.5246963438546963,1.8201374288201373,2.539587713539588,0.41748903185097996,0.5825109681490201,0.013005390797204893,0.015774467417710047,0.024048167167286742,0.04841860145391625,0.055937055783714995,3.5130306247115883,d,Ti,-0.17001,d,Ti,-0.17001
561,Co0.0Ti0.619906454Zr0.18244006Cr0.197653486,0.0,0.619906454,0.18244006,0.197653486,0.482930155846,1,Ti0.61990645 Zr0.18244006 Cr0.19765349,-0.12488128233573918,-0.03951671571060964,-0.037245395626884545,Ti0.5243221846573104 Zr0.2940797929020728 Cr0.18159802244061682 ,Ti0.619906454Zr0.18244006Cr0.197653486,0.06069983150045009,3.0205474215828523,0.013377899217119866,4.289529977779716,1.1251843062701345,-0.007709290599485489,56.59318469046259,56.59318469046259,-2.09237463006222,0.10061547704051443,0.1870030872287594,4.395306972,5.161622670118321,4.957175969499999,10.0,1.0,9.0,53.68178536496001,0.5837874504582039,13.043867811555039,-0.11624949372506327,0.619906454,0.197653486,0.0,0.18244006,56.59318469046259,4.395306972,4.182440059999999,18.0,25.679228052,0.15000000000000013,1.4273660089999998,0.32999999999999985,1.52540600572,1.802346514,2.592960458,0.41006157828832523,0.5899384217116747,0.013377899217119866,0.015983534320491457,0.012435452609772685,0.040602036016956354,0.05777910345616026,3.518149615918824,d,Ti,-0.17001,d,Ti,-0.17001
562,Co0.0Ti0.59443535Zr0.188865083Cr0.216699568,0.0,0.59443535,0.188865083,0.216699568,0.498617104201,1,Ti0.59443535 Zr0.18886508 Cr0.21669957,-0.1351754872986604,-0.04805841756788694,-0.03981630618017229,Ti0.499624903050734 Zr0.3025269189723555 Cr0.19784817797691062 ,Ti0.5944353494055646Zr0.1888650828111349Cr0.21669956778330043,0.06255626403919995,2.8914435169165955,0.013893393456770193,4.4880113941640225,1.1252255887663254,-0.007942893037987925,56.9503975807764,56.950397637726795,-2.0297245567623823,0.10391055269881176,0.19789800749701386,4.433399135566601,5.571283859253877,4.9518864400981135,10.0,1.0,9.0,55.12178013309822,0.5886667390549888,13.927767653777668,-0.12156596428324459,0.5944353494055646,0.21669956778330043,0.0,0.1888650828111349,56.95039758077639,4.4333991355666,4.188865082811135,18.0,25.83297062616703,0.15000000000000013,1.42832976242167,0.32999999999999985,1.5263422807436577,1.7833004322166994,2.6500987033499013,0.40224224746883497,0.5977577525311651,0.013893393456770193,0.016255185193038087,0.04229274258986653,0.04387198154086778,0.05556773569021049,3.5235729555262143,d,Ti,-0.17001,d,Ti,-0.17001
563,Co0.0Ti0.568157744Zr0.194846636Cr0.23699562,0.0,0.568157744,0.194846636,0.23699562,0.504999022478,1,Ti0.56815774 Zr0.19484664 Cr0.23699562,-0.14563412355822714,-0.05666477422255758,-0.042080565718161364,Ti0.4746783796723921 Zr0.31023895915426875 Cr0.21508266117333916 ,Ti0.5681577440000001Zr0.19484663600000002Cr0.23699562000000002,0.06439360033270926,2.771391868420634,0.014562923536208845,4.680047144241524,1.1252741683668006,-0.00815684270542993,57.293544211593996,57.293544211593996,-1.9671463530167823,0.10706681029361645,0.20861289023951257,4.473991239999999,5.986759476897524,4.9450385754,10.0,1.0,9.0,56.66077865599999,0.5915871071777458,14.804691337444412,-0.12644971530664065,0.5681577440000001,0.23699562000000002,0.0,0.19484663600000002,57.293544211594,4.473991240000001,4.194846636000001,18.0,25.981230688,0.15000000000000013,1.4292269954000003,0.32999999999999985,1.5275216808400003,1.7630043800000001,2.71098686,0.3940562878706038,0.605943712129396,0.014562923536208845,0.01659244545791362,0.015971757162891523,0.04194807330054062,0.05517892471003847,3.52929435427032,d,Ti,-0.17001,d,Ti,-0.17001
